# Labradorite (An50-70) mid-IR optical constants, oriented triclinic components.
# Source: Ye, J.A. & Glotch, T.D. (2019) Earth & Space Science 6, 2410-2422, doi:10.1029/2019EA000915.
# Stony Brook Geosciences Research Data, commons.library.stonybrook.edu/geodata/6 (Labradorite_Data.zip:
#   Labradorite_mir_n.csv + Labradorite_mir_k.csv).
# n1/n2/n3, k1/k2/k3 are the three principal-axis (oriented) real/imag indices; orientation-average for random-grain Mie.
# columns: wavenumber_cm-1  wavelength_um  n1 n2 n3  k1 k2 k3
663.400000	15.073862	1.434600	1.917200	1.299500	0.410540	0.112870	0.378920
665.330000	15.030135	1.460200	1.930800	1.331600	0.410200	0.120630	0.343700
667.260000	14.986662	1.484700	1.944900	1.361400	0.405200	0.129130	0.317170
669.190000	14.943439	1.506600	1.959600	1.390200	0.397190	0.138430	0.296980
671.120000	14.900465	1.525900	1.974900	1.418400	0.387230	0.148570	0.281420
673.050000	14.857737	1.542700	1.990800	1.445900	0.375970	0.159590	0.269460
674.970000	14.815473	1.557100	2.007300	1.473000	0.363800	0.171500	0.260360
676.900000	14.773231	1.568900	2.024400	1.500000	0.351030	0.184320	0.253620
678.830000	14.731229	1.578000	2.042000	1.527300	0.338010	0.198050	0.248750
680.760000	14.689465	1.583600	2.060100	1.555800	0.325580	0.212660	0.244880
682.690000	14.647937	1.585300	2.078400	1.586000	0.316190	0.228160	0.239560
684.620000	14.606643	1.586600	2.096700	1.614900	0.312160	0.244520	0.230490
686.540000	14.565794	1.590300	2.114700	1.639700	0.311000	0.261750	0.220200
688.470000	14.524961	1.595700	2.132200	1.661300	0.310780	0.279820	0.210660
690.400000	14.484357	1.602000	2.148800	1.680800	0.311130	0.298700	0.202260
692.330000	14.443979	1.608500	2.164000	1.698600	0.312060	0.318300	0.195000
694.260000	14.403826	1.615100	2.177400	1.715200	0.313660	0.338440	0.188820
696.190000	14.363895	1.621300	2.188800	1.730800	0.316000	0.358840	0.183600
698.120000	14.324185	1.626800	2.197800	1.745600	0.319120	0.379100	0.179260
700.040000	14.284898	1.631500	2.204300	1.759800	0.322980	0.398690	0.175710
701.970000	14.245623	1.634900	2.208400	1.773300	0.327480	0.417010	0.172890
703.900000	14.206563	1.636800	2.210400	1.786400	0.332360	0.433460	0.170740
705.830000	14.167717	1.637000	2.211000	1.799000	0.337250	0.447590	0.169200
707.760000	14.129083	1.635300	2.210800	1.811100	0.341660	0.459190	0.168240
709.690000	14.090659	1.632000	2.210800	1.822800	0.345000	0.468400	0.167800
711.620000	14.052444	1.627400	2.211800	1.834000	0.346750	0.475710	0.167820
713.540000	14.014631	1.622300	2.214200	1.844600	0.346570	0.481880	0.168250
715.470000	13.976826	1.617200	2.218200	1.854600	0.344430	0.487760	0.168980
717.400000	13.939225	1.613000	2.223800	1.864000	0.340630	0.494180	0.169880
719.330000	13.901825	1.610200	2.230500	1.872700	0.335770	0.501890	0.170790
721.260000	13.864626	1.609000	2.237800	1.880700	0.330580	0.511520	0.171480
723.190000	13.827625	1.609300	2.245000	1.888100	0.325770	0.523610	0.171730
725.110000	13.791011	1.610700	2.251100	1.895200	0.321940	0.538500	0.171330
727.040000	13.754401	1.612600	2.254700	1.902200	0.319470	0.556240	0.170130
728.970000	13.717986	1.614400	2.254400	1.909400	0.318470	0.576270	0.168140
730.900000	13.681762	1.615400	2.248700	1.917200	0.318820	0.597180	0.165510
732.830000	13.645730	1.615100	2.236800	1.925800	0.320120	0.616580	0.162520
734.760000	13.609886	1.613100	2.219100	1.935400	0.321780	0.631420	0.159550
736.690000	13.574231	1.609000	2.198400	1.945700	0.322980	0.639020	0.156950
738.610000	13.538945	1.603200	2.178700	1.956600	0.322700	0.638510	0.155010
740.540000	13.503659	1.596700	2.164100	1.967800	0.319960	0.631720	0.153920
742.470000	13.468558	1.591000	2.157300	1.978700	0.314500	0.622890	0.153720
744.400000	13.433638	1.588300	2.157600	1.988700	0.307580	0.617150	0.154190
746.330000	13.398899	1.589000	2.161400	1.997400	0.302180	0.618800	0.154640
748.260000	13.364339	1.590900	2.161800	2.004600	0.301890	0.628790	0.153740
750.190000	13.329956	1.587500	2.152500	2.011700	0.307340	0.640880	0.150100
752.110000	13.295927	1.573000	2.137600	2.021200	0.311070	0.645030	0.144110
754.040000	13.261896	1.553000	2.128300	2.034000	0.302430	0.643220	0.138190
755.970000	13.228038	1.539300	2.125000	2.048900	0.282290	0.645570	0.134060
757.900000	13.194353	1.535800	2.120500	2.064300	0.259150	0.655510	0.131770
759.830000	13.160839	1.539700	2.109500	2.079600	0.238390	0.670700	0.130730
761.760000	13.127494	1.547700	2.089200	2.094700	0.221450	0.686990	0.130480
763.680000	13.094490	1.557700	2.059300	2.109600	0.208170	0.699870	0.130710
765.610000	13.061480	1.568500	2.021400	2.124300	0.198020	0.705220	0.131270
767.540000	13.028637	1.579400	1.978700	2.138900	0.190490	0.699950	0.132090
769.470000	12.995958	1.590000	1.935500	2.153600	0.185180	0.682690	0.133120
771.400000	12.963443	1.600100	1.896000	2.168200	0.181780	0.653970	0.134350
773.330000	12.931090	1.609300	1.863800	2.182800	0.180080	0.615900	0.135790
775.260000	12.898898	1.617300	1.841100	2.197500	0.179830	0.571490	0.137440
777.180000	12.867032	1.623700	1.828800	2.212100	0.180700	0.524050	0.139320
779.110000	12.835158	1.628100	1.827000	2.226700	0.182120	0.476740	0.141450
781.040000	12.803442	1.630100	1.834600	2.241200	0.183070	0.432460	0.143830
782.970000	12.771881	1.630400	1.849600	2.255500	0.182310	0.393640	0.146490
784.900000	12.740476	1.630300	1.869200	2.269600	0.179180	0.361550	0.149420
786.830000	12.709226	1.631100	1.890700	2.283300	0.174110	0.335890	0.152600
788.760000	12.678128	1.633400	1.912500	2.296600	0.168100	0.315460	0.155950
790.680000	12.647342	1.637200	1.933600	2.309300	0.162050	0.299060	0.159350
792.610000	12.616545	1.642000	1.953700	2.321300	0.156440	0.285680	0.162620
794.540000	12.585899	1.647400	1.973000	2.332700	0.151430	0.274590	0.165510
796.470000	12.555401	1.653000	1.991300	2.343500	0.146980	0.265220	0.167760
798.400000	12.525050	1.658600	2.008700	2.354000	0.142910	0.257120	0.169170
800.330000	12.494846	1.664300	2.025500	2.364600	0.138980	0.249950	0.169630
802.250000	12.464942	1.669900	2.041900	2.375500	0.135030	0.243460	0.169230
804.180000	12.435027	1.675800	2.058000	2.387100	0.130950	0.237550	0.168150
806.110000	12.405255	1.682000	2.074100	2.399500	0.126790	0.232190	0.166680
808.040000	12.375625	1.688600	2.090200	2.412700	0.122640	0.227380	0.165060
809.970000	12.346136	1.695800	2.106400	2.426600	0.118640	0.223160	0.163530
811.900000	12.316788	1.703400	2.122700	2.441200	0.114900	0.219560	0.162230
813.830000	12.287578	1.711400	2.139100	2.456400	0.111520	0.216570	0.161240
815.750000	12.258658	1.719700	2.155600	2.472100	0.108530	0.214190	0.160600
817.680000	12.229723	1.728300	2.172100	2.488100	0.105960	0.212390	0.160340
819.610000	12.200925	1.737000	2.188700	2.504400	0.103790	0.211130	0.160440
821.540000	12.172262	1.745900	2.205400	2.521000	0.101990	0.210400	0.160900
823.470000	12.143733	1.754900	2.222100	2.537800	0.100550	0.210160	0.161690
825.400000	12.115338	1.763900	2.238900	2.554900	0.099439	0.210380	0.162790
827.330000	12.087075	1.772900	2.255800	2.572300	0.098618	0.211050	0.164210
829.250000	12.059090	1.782100	2.272800	2.589800	0.098069	0.212140	0.165910
831.180000	12.031088	1.791200	2.290000	2.607600	0.097767	0.213640	0.167910
833.110000	12.003217	1.800400	2.307300	2.625600	0.097696	0.215540	0.170180
835.040000	11.975474	1.809700	2.324800	2.644000	0.097838	0.217840	0.172740
836.970000	11.947860	1.819000	2.342500	2.662600	0.098182	0.220530	0.175570
838.900000	11.920372	1.828400	2.360500	2.681500	0.098717	0.223610	0.178700
840.820000	11.893152	1.837900	2.378700	2.700700	0.099436	0.227090	0.182120
842.750000	11.865915	1.847400	2.397200	2.720300	0.100330	0.230980	0.185840
844.680000	11.838803	1.857100	2.416000	2.740200	0.101410	0.235290	0.189880
